Item,SKU,UPC,Unit Cost,Case Size
"Swiffer Power Mop Wood Floor Mopping Kit, 1/Power Mop, 2/Mopping Pads 39.0 x 13.5 cm ( 15.4 x 5.3 in),",07256,030772072561,9.5,2
"Swiffer WetJet Floor Cleaner 42.2oz 40/Lavender, 40/Fresh, and Mr. Clean Magic Eraser, 32/4-Count,",07794,037000236801,0.0383,124
"Tampax Pearl Plastic Tampons, Mutlipack, Light/regular/super Absorbency Unscented 47ct 8/cs",71447,073010714472,0.9812,8
Tampax Pearl Tampons Regular Unscented 10 Count 40/cs,20756,073010720756,0.0713,40
Tampax Pearl Tampons Super Unscented 10 Count 40/cs,72074,073010720749,0.0713,40
"Tampax Pocket Pearl Compact Plastic Tampons, Unscented, Regular 36 Count 65/pt 12/cs",71086,073010710863,0.5708,12
The Art of Shaving Men's Sandalwood Stubble Beard Balm 1.5 FL Oz 24/cs,72816,670535728160,0.1354,24
TheraBreath Fresh Breath Oral Rinse Invigorating - Icy Mint 16oz 12/cs,91116,697029101162,0.4375,12
TheraBreath Fresh Breath Oral Rinse Mild Mint 16oz 12/cs,91001,697029100165,0.4375,12
TheraBreath Fresh Breath Oral Rinse Rainforest Mint 16 oz 12/cs,42832,697029428320,0.4375,12
Tide Free and Gentle Liquid Laundry Detergent 63 Oz 40/pt 6/cs,12145r,030772121450,1.875,6
Tide Liquid Laundry Detergent Original 34oz 45/pt 6/cs,12120R,030772121207,1.0833,6
"Tide 6X Boosted Clean Liquid Laundry Detergent, Original Scent 100 oz5 0/pt 4/cs",12104,030772121047,4.625,4
"Tide a Touch of Downy Liquid Laundry Detergent, April Fresh 34 oz 72/pt 6/cs",12281,030712722815,1.3167,6
Tide Clean Boost Fabric Rinse Original 1.08L 120/pt 4/cs,41915,030772141915,1.4375,4
Tide Evo Original Laundry Detergent Tiles - 16ct 4/cs,09384,030772093849,2.4375,4
Tide Free & Gentle Liquid Laundry Detergent 151 oz 75/pt 1/cs,21402-1,030772121405,21.5,1
Tide Free & Gentle Liquid Laundry Detergent 34oz 6/cs,12149R,030772121498,1.0417,6
"Tide Laundry Detergent Pods Display, 16/Oxi Power Max pods 45XL Count, 16/ Spring Meadow 76 Count,",20180,030772171295,0.2617,64
Tide Liquid Laundry Detergent 132oz Iris Bouquet Scent 32/pt 4/cs,12968,030772129685,4.4375,4
Tide Liquid Laundry Detergent Coldwater Clean Original 34oz 6/cs,12274R,030772122747,1.0833,6
Tide Liquid Laundry Detergent 63oz Clean Breeze Brise Pure 60/pt 4/cs,21160,030772121160,3.0,4
Tide Liquid Laundry Detergent Original 84oz 4/cs,21211R,030772121108,4.1875,4
Tide Liquid Laundry Detergent Common Stains 34oz 6/cs,12970R,030772129708,1.0417,6
Tide Liquid Laundry Detergent Free & Gentle Unscented 23 oz 75/pt 6/cs,18845,030772188453,0.5833,6
Tide Liquid Laundry Detergent Original Scent 63 fl oz 45/plt 6/cs,12115R,030772121153,1.875,6
Tide Liquid Laundry Detergent Original Scent 80 fl oz 65/pt 4/cs,21085,030772121085,4.125,4
Tide Liquid Laundry Detergent Ultra Coldwater 73oz 4/cs,21748R,030772174838,4.1875,4
Tide Liquid Original 10oz 60/pt 12/cs,11471,037000004714,0.2375,12
Tide Liquid Original 25oz 75/pt 6/cs,13875,037000138754,0.9583,6
Tide Original Liquid Laundry Detergent 34 oz 72/pt 6/cs,12119,030772121191,1.3167,6
"Tide Plus A Touch of Downy Liquid Laundry Detergent, April Fresh Scent, 105 fl oz 40/pt 4/cs",12389,030772123898,3.8125,4
Tide Plus Boost of Ultra Downy Liquid Laundry Detergent April Fresh 117oz 4/cs,75354R,030772175354,3.9625,4
"Tide Plus Liquid Detergent With Bleach, Original 84oz 65/pt 4/cs",12241,030772122419,4.125,4
"Tide PODS Free & Gentle, Laundry Detergent 31ct 10/cs",89886-10R,037000898863,0.875,10
Tide Pods Laundry Detergent - Spring Meadow 16 Count 72/pt 8/cs,50954R,037000509547,0.7188,8
"Tide PODS Liquid Laundry Detergent Pacs, Spring Meadow, 31 count 36/pt 10/cs",50960-10R,037000509608,0.85,10
Tide Pods Plus Ultra Oxi 104 Count (4x26ct) 95/pt 1/cs,13548,030772135488,1.625,4
Tide Simply All In One Detergent Berry Blossom 107oz 40/pt 4/cs,26838,030772268384,2.6875,4
Tide Simply All In One Detergent Daybreak Fresh 107oz 40/pt 4/cs,26837,030772268377,2.6875,4
Tide Simply All In One Detergent Refreshing Breeze 107oz 40/pt 4/cs,26840,030772268407,2.625,4
"Tide Simply Clean & Fresh Liquid Laundry Detergent, Daybreak Fresh Scent, 25 oz 75/pt 6/cs",90391,037000903918,0.6417,6
"Tide Simply Clean & Sensitive Laundry Detergent, Cool Cotton Scent 117 oz 40/pt 4/cs",20828,030772120828,2.8125,4
"Tide Simply Clean & Sensitive Laundry Detergent, Refreshing Breeze Scent 117 oz 40/pt 4/cs",12078,030772120781,2.8125,4
"Tide Simply Free & Sensitive Laundry Detergent, Unscented 32 oz 6/cs",12096,030772120965,0.7083,6
"Tide Simply Free & Sensitive Liquid Laundry Detergent, Unscented - 31 fl oz 72/pt 6/cs",44837,037000448372,0.6583,6
"Tide Simply Laundry Detergent Liquid, Daybreak Fresh 42 oz 72/cs 6/cs",22086,030772120866,0.9167,6
"Tide Simply Liquid Laundry Detergent, Berry Blossom Scent 117 oz 40/pt 4/cs",20804,030772120804,2.8125,4
"Tide Simply Liquid Laundry Detergent - Refreshing Breeze, 42 oz 72/pt 6/cs",20859,030772120859,0.9167,6
"Tide Simply Liquid Laundry Detergent, Daybreak Fresh Scent 117 oz 40/pt 4/cs",20798,030772120798,2.8125,4
"Tide Simply Liquid Laundry Detergent, Refreshing Breeze 168 oz 28/pt 4/cs",12070,030772120712,3.375,4
Tide Simply Liquid Oxi Refreshing Breeze 31 Oz 72/pt 6/cs,90816,037000908166,0.6583,6
Tide Simply Oxi boost Febreze odor defense 31 oz 72/pt 6/cs,11593,030772115930,0.75,6
Tide Simply Refreshing Breeze Liquid Laundry Detergent 10 oz 60/pt 12/cs,37763,037000007630,0.1083,12
Tide Ultra Coldwater Liquid Laundry Detergent 117oz 4/cs,17479R,030772174791,3.9625,4
Tide Ultra Oxi Liquid Laundry Detergent 105 oz 50/pt 4/cs,12227,030772122273,3.8775,4
Tide Ultra Oxi Liquid Laundry Detergent 34 oz 72/pt 6/cs,21227,030772122778,1.3167,6
"Tide Ultra Oxi Liquid Laundry Detergent 44 loads, 63 fl oz 60/pt 4/cs",12256,030772122563,3.4375,4
Tide Ultra Oxi Liquid Laundry Detergent 84 oz 65/pt 4/cs,22402,030772122402,3.945,4
Tide Ultra Oxi Max Liquid Laundry Detergent 117oz 4/cs,17475R,030772174753,3.9625,4
Tide Ultra Oxi White + Bright Liquid Laundry Detergent 34 oz 72/pt 6/cs,13550,030772135501,1.3167,6
Tide Ultra OXI with Odor Eliminators Liquid Laundry Detergent 105 oz4 0/pt 4/cs,23874,030772123874,3.6875,4
"Tide Ultra with Oxi Powder Laundry Detergent, Original 143 loads, 250 OZ (15.6 LB ) 96/pt 1/cs",05813,030772058138,28.0,1
Tide With Bleach Alternative Liquid Laundry Detergent Original Scent 25 oz 75/pt 6/cs,73735,037000373735,0.9167,6
TRESemm? Pro Solutions Anti-Breakage Shampoo 28 oz 112/pt 6/cs,39366,022400393667,0.7083,6
Tresemme Mousse Bouncy Curls Coconut 10.5oz 248/pt 6/cs,23665,022400623665,0.9583,6
Tresemme Revitalized Color Vibrancy & Shine Shampoo 28 oz 112/pt 6/cs,93636,022400393636,0.7083,6
TRESemme Ultra Fine Hair Spray 11 oz 156/pt 6/cs,05225,022400005225,0.9583,6
Tresseme Freeze Hold Hair Sculpting Gel 9oz 280/pt 6/cs,64261,022400642611,0.9583,6
