UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
071641801523,B002R5AEA2,EXPO 2PK DRY ERASE MARKERS CHISEL,FBM,1.8,4.5,0.68,5.0,-2.97,-66.1,-165.3,50,132758,False,skip
071662000967,B00004YSXT,CRAYOLA CRAYONS 96 CT,FBM,4.5,9.99,1.5,7.0,-3.01,-30.1,-66.9,50,50751,False,skip
071662077228,B00448JPTQ,CRAYOLA CLASS CLR BROAD 10PK MARKER,FBM,2.25,4.9,0.73,5.0,-3.08,-63.0,-137.1,400,37154,False,skip
071641001565,B005GNLHZ8,EXPO 8PK DRY ERASE MARKERS ASSTD,FBM,5.75,8.79,1.32,5.0,-3.28,-37.3,-57.0,100,4598,False,skip
030772051245,B0CQ6VGG77,SAFEGUARD 2PK 3.17z BAR SOAP ALOE,FBM,1.1,2.7,0.41,5.0,-3.81,-140.9,-345.9,9000,1268,True,skip
022796916112,B0048F5ATO,OGX 13z SHMP ARGAIN OIL OF MOROCCO,FBM,4.75,6.97,1.05,5.0,-3.83,-54.9,-80.5,3000,3172,True,skip
022796910059,B000TGEJT8,OGX 13z SHMP COCONUT MILK,FBM,4.75,6.97,1.05,5.0,-3.83,-54.9,-80.5,4000,2962,True,skip
037000698272,B08PWZCP1F,CREST 5z 4PK TP PRO-HEALTH ADV MINT,FBM,9.6,14.99,2.25,7.0,-3.86,-25.7,-40.2,30000,656,True,skip
035000996718,B0B9FJZTD3,COLGATE 6.3z MAX FRESH TP CLN MINT,FBM,2.25,3.74,0.56,5.0,-4.07,-108.9,-180.9,200,125772,True,skip
035000996671,B0B9FRZKRV,COLGATE 6.3z MAX FRESH TP COOL MINT,FBM,2.25,3.74,0.56,5.0,-4.07,-108.9,-180.9,5000,12032,True,skip
030772164976,B0F8BXFTBB,IVORY 4PK 3.17z BAR XFLTNG VNLA+OAT,FBM,3.0,4.58,0.69,5.0,-4.11,-89.7,-136.9,100,38210,False,skip
035000555397,B00CC6XSRC,COLGATE 6PK T/B XRTA CLN MEDIUM,FBM,3.35,4.96,0.74,5.0,-4.13,-83.3,-123.4,40000,191,True,skip
071662003005,B00006I9V1,CRAYOLA 4PC MODELING CLAY,FBM,3.0,6.71,1.01,7.0,-4.3,-64.0,-143.2,50,133316,False,skip
037000770671,B07ZK1573S,CREST KIDS 4.6z 3PK TP CAVITY PRTCT,FBM,4.5,4.97,0.75,5.0,-5.28,-106.1,-117.2,30000,658,True,skip
071662112042,B00004UBH2,CRAYOLA 6PK 2z WSHBLE KIDS PAINT,FBM,2.88,5.39,0.81,7.0,-5.3,-98.3,-184.0,100,121554,True,skip
030772164037,B0DSCNGCXV,OLAY 6PK 3.17z FRSH RDNCE ROSE WTR,FBM,5.75,8.0,1.2,7.0,-5.95,-74.4,-103.5,200,10832,True,skip
300410108670,B01MPZK2MC,ORAL-B 1TB DEEP CLN DUAL CLN SOFT,FBM,0.65,0.0,0.3,5.0,-5.95,0.0,-915.4,0,1369795,False,skip
300410113858,B0GN4D9QCF,ORAL-B 2PK T/B SOFT ESSENTL CLEAN,FBM,0.75,0.0,0.3,5.0,-6.05,0.0,-806.7,0,422879,False,skip
816559012971,B00IGGZ3WA,VO5 12.5z COND BLACKBERRY SAGE,FBM,0.84,0.0,0.3,5.0,-6.14,0.0,-731.0,0,1276035,False,skip
5017306008321,B01L9ULNEG,PEARS 125GM TRSNPRNT NTRL YELLOW,FBM,0.85,0.0,0.3,5.0,-6.15,0.0,-723.5,0,0,False,skip
030772199855,B0HBSQVY7J,CREST 2.3z T/P PLUS SCOPE MINT FRSH,FBM,0.85,0.0,0.3,5.0,-6.15,0.0,-723.5,0,0,False,skip
190679004833,B083JD3NT7,HERBAL ESSENCE 29.2z CD HYDRAT PMP,FBM,7.0,8.97,1.35,7.0,-6.38,-71.1,-91.1,4000,1575,True,skip
7501058201423,B00VXXTMBG,CRAYOLA 12CT JUMBO CRAYONES,FBM,1.2,0.0,0.3,5.0,-6.5,0.0,-541.7,0,0,False,skip
071662041120,B0044S9KGE,CRAYOLA 12CT SHORT COLORED PENCILS,FBM,1.2,0.0,0.3,5.0,-6.5,0.0,-541.7,0,345828,False,skip
047400305045,B00NERPNYE,GILLETTE 2PK 7z SHVE GEL SSNSTVE,FBM,5.5,6.97,1.05,7.0,-6.58,-94.3,-119.6,30000,346,True,skip
047400305519,B00N2J0DN0,GILLETTE 2PK 7z SHVE GEL MSTRZING,FBM,5.5,6.97,1.05,7.0,-6.58,-94.3,-119.6,6000,3024,True,skip
071662000240,B005DT4F40,CRAYOLA CRAYONS 24 CT 03024,FBM,1.33,0.0,0.3,5.0,-6.63,0.0,-498.5,0,817723,False,skip
037000900467,B00HV8TWNA,OLAY 12PK 3.17z SOAP ULT MSTRE SHEA,FBM,11.0,12.99,1.95,7.0,-6.96,-53.6,-63.3,10000,1325,True,skip
071641271654,B0038D7RTI,SHARPIE 4PK YLLW HLGHTR NARROW,FBM,1.8,0.0,0.3,5.0,-7.1,0.0,-394.4,0,0,False,skip
